"Index","Month_of_issue","District","Category","Years","Actual","Probability","Actual_Drought","Statistics","0%","1%","2%","3%","4%","5%","6%","7%","8%","9%","10%","11%","12%","13%","14%","15%","16%","17%","18%","19%","20%","21%","22%","23%","24%","25%","26%","27%","28%","29%","30%","31%","32%","33%","34%","35%","36%","37%","38%","39%","40%","41%","42%","43%","44%","45%","46%","47%","48%","49%","50%","51%","52%","53%","54%","55%","56%","57%","58%","59%","60%","61%","62%","63%","64%","65%","66%","67%","68%","70%","71%","73%","74%"
"SPI NDJ",7,"Marara","Severo",1995,-0.07,0.15,0,"Hits",2,2,NA,NA,NA,NA,NA,2,2,2,NA,NA,2,NA,NA,2,1,1,NA,1,1,NA,NA,1,NA,1,NA,NA,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",8,"Chibuto","Leve",1995,-0.78,0.28,1,"Hits",NA,NA,NA,NA,NA,NA,6,5,5,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,5,5,NA,NA,4,4,3,NA,3,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",8,"Guija","Leve",1995,-0.69,0.39,1,"Hits",NA,NA,NA,NA,NA,NA,6,6,6,6,5,5,5,NA,NA,NA,NA,NA,NA,5,5,NA,5,5,5,NA,4,NA,NA,3,3,NA,3,NA,3,3,3,NA,NA,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",8,"Guija","Moderado",1995,-0.69,0.31,0,"Hits",NA,NA,NA,NA,3,3,NA,3,2,NA,NA,NA,2,2,2,NA,2,NA,2,NA,NA,2,NA,2,2,NA,2,NA,2,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",8,"Guija","Severo",1995,-0.69,0.25,0,"Hits",NA,2,NA,NA,1,1,1,1,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",8,"Marara","Leve",1995,-0.07,0.15,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,3,3,3,NA,NA,3,NA,NA,3,2,2,NA,NA,2,1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Changara","Leve",1995,-0.26,0.21,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,3,3,3,2,2,2,2,2,2,NA,NA,2,2,2,2,NA,NA,2,NA,2,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Changara","Moderado",1995,-0.26,0.2,0,"Hits",NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,2,NA,2,NA,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Changara","Severo",1995,-0.26,0.15,0,"Hits",NA,NA,NA,2,NA,NA,2,NA,2,NA,NA,NA,2,2,1,1,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Chibuto","Leve",1995,-0.78,0.28,1,"Hits",NA,NA,NA,6,NA,NA,6,NA,NA,NA,6,NA,NA,NA,5,NA,5,5,5,NA,5,5,5,NA,NA,NA,5,NA,4,NA,3,3,2,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Chibuto","Moderado",1995,-0.78,0.22,0,"Hits",NA,2,NA,NA,2,NA,2,NA,NA,NA,2,NA,2,2,2,2,2,NA,2,NA,2,1,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Chibuto","Severo",1995,-0.78,0.2,0,"Hits",2,NA,NA,2,2,NA,NA,2,NA,2,2,2,2,2,2,2,2,2,1,NA,1,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Guija","Leve",1995,-0.69,0.31,1,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,6,NA,6,5,5,5,5,NA,5,NA,5,5,4,NA,NA,3,3,2,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Guija","Moderado",1995,-0.69,0.21,0,"Hits",NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,3,NA,3,3,3,3,3,NA,2,2,NA,NA,2,2,NA,NA,2,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Guija","Severo",1995,-0.69,0.16,0,"Hits",NA,NA,NA,2,2,2,2,NA,NA,2,NA,2,2,2,2,2,2,1,1,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Marara","Leve",1995,-0.07,0.21,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,NA,NA,NA,NA,NA,NA,4,4,3,NA,3,3,2,NA,NA,2,2,NA,NA,2,2,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Marara","Moderado",1995,-0.07,0.19,0,"Hits",NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,1,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI NDJ",9,"Marara","Severo",1995,-0.07,0.09,0,"Hits",2,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,1,1,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",10,"Chibuto","Severo",1995,-0.38,0.03,0,"Hits",NA,NA,NA,3,3,NA,3,3,2,NA,2,2,1,NA,1,NA,1,NA,NA,1,NA,0,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",10,"Guija","Severo",1995,-0.13,0.07,0,"Hits",NA,3,NA,NA,3,NA,3,3,3,NA,2,2,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Changara","Moderado",1995,-0.76,0.12,0,"Hits",NA,NA,NA,NA,NA,6,NA,NA,NA,NA,6,NA,6,NA,NA,NA,5,NA,4,4,2,2,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Changara","Severo",1995,-0.76,0.1,0,"Hits",NA,NA,NA,6,6,6,NA,NA,NA,NA,6,6,6,6,4,3,2,2,2,NA,1,1,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Chibuto","Leve",1995,-0.38,0.32,0,"Hits",NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,5,NA,5,NA,NA,5,5,4,4,4,4,4,NA,NA,4,NA,4,4,NA,NA,4,NA,4,NA,3,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Chibuto","Moderado",1995,-0.38,0.2,0,"Hits",NA,NA,5,NA,NA,NA,NA,NA,5,NA,5,5,5,NA,NA,NA,5,4,4,4,4,NA,4,NA,NA,NA,3,3,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Chibuto","Severo",1995,-0.38,0.13,0,"Hits",3,NA,NA,NA,NA,NA,3,3,3,NA,3,NA,3,3,2,2,2,NA,2,2,2,2,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Guija","Leve",1995,-0.13,0.3,0,"Hits",NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,4,NA,4,4,4,4,4,NA,NA,NA,4,NA,4,4,4,4,3,3,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Guija","Moderado",1995,-0.13,0.22,0,"Hits",NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,4,NA,4,4,3,3,3,NA,3,3,NA,NA,3,2,NA,2,1,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Guija","Severo",1995,-0.13,0.13,0,"Hits",NA,NA,3,NA,3,NA,NA,NA,3,NA,NA,3,3,2,2,2,NA,2,2,NA,2,NA,2,NA,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",5,"Marara","Leve",1995,-0.2,0.19,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,6,6,NA,5,5,4,NA,3,2,2,NA,2,2,NA,NA,2,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Changara","Severo",1995,-0.76,0.12,0,"Hits",NA,6,NA,6,5,NA,NA,NA,5,5,4,NA,3,NA,3,NA,NA,2,2,2,2,NA,NA,2,1,1,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Chibuto","Leve",1995,-0.38,0.16,0,"Hits",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,4,4,4,NA,3,3,3,NA,3,NA,3,2,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Chibuto","Moderado",1995,-0.38,0.13,0,"Hits",NA,NA,NA,NA,NA,5,NA,NA,NA,5,4,NA,4,4,NA,4,4,NA,4,NA,4,3,1,NA,1,NA,1,NA,NA,1,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Chibuto","Severo",1995,-0.38,0.11,0,"Hits",NA,NA,NA,NA,3,NA,3,2,NA,NA,2,2,2,NA,2,2,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Guija","Leve",1995,-0.13,0.17,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,5,5,5,5,5,5,4,4,4,4,3,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Guija","Moderado",1995,-0.13,0.14,0,"Hits",NA,NA,NA,NA,NA,NA,4,NA,4,NA,4,4,NA,3,3,3,3,NA,2,NA,2,2,1,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Guija","Severo",1995,-0.13,0.1,0,"Hits",NA,NA,3,NA,3,2,NA,NA,2,2,2,NA,2,NA,2,2,2,2,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Marara","Moderado",1995,-0.2,0.17,0,"Hits",NA,NA,NA,NA,NA,4,NA,NA,4,4,NA,4,4,NA,NA,3,3,3,NA,NA,3,NA,NA,3,2,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",6,"Marara","Severo",1995,-0.2,0.13,0,"Hits",NA,5,NA,5,4,NA,NA,NA,4,3,NA,3,3,3,NA,3,NA,NA,NA,3,2,1,NA,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",7,"Chibuto","Leve",1995,-0.38,0.26,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,4,NA,4,NA,4,4,4,NA,NA,NA,4,NA,4,3,3,NA,2,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",7,"Chibuto","Moderado",1995,-0.38,0.22,0,"Hits",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,4,NA,4,4,4,NA,3,NA,3,NA,3,NA,2,1,1,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",7,"Guija","Leve",1995,-0.13,0.21,0,"Hits",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,5,4,NA,NA,4,NA,4,4,4,NA,4,NA,NA,4,3,NA,NA,3,2,NA,NA,2,NA,2,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",7,"Guija","Moderado",1995,-0.13,0.16,0,"Hits",NA,NA,NA,NA,4,4,3,NA,NA,NA,3,3,3,3,3,NA,3,3,3,3,3,2,NA,NA,1,NA,1,NA,NA,1,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",7,"Marara","Leve",1995,-0.2,0.23,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,6,NA,NA,NA,6,5,NA,NA,4,NA,3,NA,3,3,2,NA,2,NA,2,NA,2,2,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",7,"Marara","Moderado",1995,-0.2,0.17,0,"Hits",NA,NA,NA,NA,5,NA,NA,NA,4,4,NA,4,4,4,NA,3,3,3,NA,2,2,2,NA,NA,2,2,NA,2,2,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",7,"Marara","Severo",1995,-0.2,0.16,0,"Hits",NA,NA,NA,NA,5,NA,NA,5,4,4,NA,NA,2,2,NA,NA,2,2,NA,NA,2,2,NA,2,2,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",9,"Changara","Leve",1995,-0.76,0.36,1,"Hits",7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,6,6,5,NA,4,3,2,NA,NA,2,NA,NA,2,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI ON",9,"Chibuto","Leve",1995,-0.38,0.28,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,5,NA,5,5,3,NA,NA,3,3,2,2,1,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Changara","Leve",1995,1.18,0.2,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,7,NA,NA,6,5,4,NA,NA,4,NA,NA,NA,3,3,3,NA,3,NA,NA,3,2,1,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Changara","Moderado",1995,1.18,0.16,0,"Hits",NA,NA,NA,NA,NA,6,6,NA,6,NA,5,3,NA,3,3,3,3,NA,3,3,3,NA,NA,3,NA,NA,NA,2,1,NA,NA,1,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Chibuto","Leve",1995,-0.13,0.14,0,"Hits",6,NA,NA,6,NA,6,NA,6,6,NA,NA,NA,5,4,4,NA,NA,NA,4,NA,NA,4,4,NA,NA,NA,3,NA,3,3,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Chibuto","Moderado",1995,-0.13,0.11,0,"Hits",5,5,NA,5,5,5,NA,NA,NA,4,3,3,NA,3,3,NA,3,NA,3,3,NA,2,2,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Chibuto","Severo",1995,-0.13,0.07,0,"Hits",5,NA,5,NA,5,NA,NA,5,3,3,NA,3,3,3,3,3,2,2,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Guija","Leve",1995,0.05,0.13,0,"Hits",5,NA,5,NA,NA,NA,5,NA,5,5,4,3,NA,3,NA,3,NA,NA,3,NA,3,NA,3,3,NA,NA,3,3,NA,3,NA,2,NA,NA,2,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Guija","Moderado",1995,0.05,0.1,0,"Hits",5,5,5,NA,5,NA,NA,5,3,NA,3,NA,NA,3,3,3,NA,NA,3,3,3,NA,2,NA,2,2,2,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Guija","Severo",1995,0.05,0.06,0,"Hits",5,5,5,NA,5,NA,4,NA,3,3,NA,3,3,NA,3,NA,3,2,NA,2,2,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Marara","Leve",1995,1.46,0.24,0,"Hits",NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,8,7,7,NA,NA,6,6,NA,6,NA,4,NA,NA,4,4,NA,NA,3,NA,NA,NA,3,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPI OND",10,"Marara","Moderado",1995,1.46,0.2,0,"Hits",NA,NA,NA,NA,6,NA,NA,NA,6,6,NA,6,5,4,NA,4,3,3,NA,3,3,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
